pmid,pmcid,title,measure,estimate,ci_low,ci_high,p_operator,p_value,exposure_domains,disease_groups,specific_exposure_candidates,china_or_chinese_population_flag,source_location,location_label,source_url,doi,extraction_level,needs_manual_check
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.01,0.33,3.12,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.02,0.90,1.14,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.03,0.90,1.18,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.05,0.93,1.18,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.06,0.91,1.24,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.08,0.90,1.31,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.08,0.83,1.42,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.10,0.88,1.37,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.10,0.88,1.39,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.12,0.99,1.26,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.12,1.01,1.24,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.12,0.95,1.31,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.12,0.85,1.48,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.14,1.00,1.30,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.14,0.94,1.37,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.15,0.60,2.20,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.16,1.04,1.29,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.16,0.77,1.74,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.17,1.05,1.31,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.19,1.00,1.42,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.19,0.65,2.17,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.20,0.72,2.01,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.22,0.66,2.25,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.23,0.99,1.51,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.24,0.93,1.65,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.25,1.04,1.50,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.27,0.96,1.68,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.28,0.99,1.64,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.31,0.85,2.00,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.31,0.90,1.90,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.35,1.01,1.80,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.37,0.65,2.87,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.38,1.09,1.74,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.39,1.04,1.86,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.52,1.22,1.89,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.74,1.23,2.47,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.80,0.53,6.14,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,1.86,0.81,4.25,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
37878255,PMC10627102,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",RR,2.22,1.12,4.39,,,environmental_pollution,renal_cancer,PFAS,no,xml_table,"Table 1. Results of the metanalyses stratified by region, outcome, study design, year of publication, gender, and quality score.",https://pubmed.ncbi.nlm.nih.gov/37878255/,10.23749/mdl.v114i5.15065,fulltext_table_or_section_machine_extracted,yes
38319660,PMC10848068,Early Sepsis-Associated Acute Kidney Injury and Obesity,OR,0.71,0.57,0.89,,,lifestyle,acute_kidney_injury,obesity; body mass index; comorbidity,no,xml_table,Table 2. Early Sepsis-Associated Acute Kidney Injury Incidence According to Body Mass Index a,https://pubmed.ncbi.nlm.nih.gov/38319660/,10.1001/jamanetworkopen.2023.54923,fulltext_table_or_section_machine_extracted,yes
38319660,PMC10848068,Early Sepsis-Associated Acute Kidney Injury and Obesity,OR,0.78,0.60,1.01,,,lifestyle,acute_kidney_injury,obesity; body mass index; comorbidity,no,xml_table,Table 2. Early Sepsis-Associated Acute Kidney Injury Incidence According to Body Mass Index a,https://pubmed.ncbi.nlm.nih.gov/38319660/,10.1001/jamanetworkopen.2023.54923,fulltext_table_or_section_machine_extracted,yes
38319660,PMC10848068,Early Sepsis-Associated Acute Kidney Injury and Obesity,OR,1.33,1.07,1.66,,,lifestyle,acute_kidney_injury,obesity; body mass index; comorbidity,no,xml_table,Table 2. Early Sepsis-Associated Acute Kidney Injury Incidence According to Body Mass Index a,https://pubmed.ncbi.nlm.nih.gov/38319660/,10.1001/jamanetworkopen.2023.54923,fulltext_table_or_section_machine_extracted,yes
38319660,PMC10848068,Early Sepsis-Associated Acute Kidney Injury and Obesity,OR,1.40,1.15,1.70,,,lifestyle,acute_kidney_injury,obesity; body mass index; comorbidity,no,xml_table,Table 2. Early Sepsis-Associated Acute Kidney Injury Incidence According to Body Mass Index a,https://pubmed.ncbi.nlm.nih.gov/38319660/,10.1001/jamanetworkopen.2023.54923,fulltext_table_or_section_machine_extracted,yes
38319660,PMC10848068,Early Sepsis-Associated Acute Kidney Injury and Obesity,OR,1.49,1.16,1.91,,,lifestyle,acute_kidney_injury,obesity; body mass index; comorbidity,no,xml_table,Table 2. Early Sepsis-Associated Acute Kidney Injury Incidence According to Body Mass Index a,https://pubmed.ncbi.nlm.nih.gov/38319660/,10.1001/jamanetworkopen.2023.54923,fulltext_table_or_section_machine_extracted,yes
